sample_id,program_name,toolchain,fold_id,binary_sha256,source_sha256,source_function_block,production_sa001_status,ungated_pattern_positive,ungated_confusion_category,probe_definition,interpretation_boundary,evidence_label
geb_BYTE_TO_STRH,BYTE_TO_STRH,GEB,fold_2,766311e786884810960766ef2647b9f36567f23c0bca99210a1e6f19157411dd,58a906736e8f949591e6e7490a497c622d8f0a46568b901dac7938ea3de141a0,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_BYTE_TO_TIME,BYTE_TO_TIME,GEB,fold_6,5bb62f6d8e680672941587cb3401dd763237817bac3145bba3e0c158e702384f,ae62ff7880ff4ae54244a2bfcedb09c06e0be95a9ba54159872b9585389274a5,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_B_TRIG,B_TRIG,GEB,fold_1,2ac2e696689604c3fc6e07b849a552287bce53514cc9d1affbfc299bdb46deaa,fffc99a849d2746becc902f2b74f61568d3e15cd35857e7641f338a05fb71dd5,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CABS,CABS,GEB,fold_0,4270882097329eb31ccdf694c97858f4dee33e9ae6f0b0ebf4f094fafec2a392,ea3cc6b18dd0363eed87b9afc47057a073c9dd5a7b9809dbd7b5e5b0d737de8b,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CACOS,CACOS,GEB,fold_1,6958acfb69904b483a982da7b6cbecfe26f3b912c9e1138074ec18596f57da63,9d38b1b7b71d2ef741ad5fca3073cc2096f5a4f5bc37e7532567c2c96a849eaa,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CACOSH,CACOSH,GEB,fold_2,70e16e7607ce237feaba6d7a81b628fc729a7ae8c658e01e5f8c857af9735512,ecee2f6957a4c532fbed4f9b0b87ba22438581c861dce8c9338e43bb5fc6c0b9,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CADD,CADD,GEB,fold_3,5a70d4f4d476051e17793286b87c1f38a929f795d290f8dee98edcf022825dc9,43c981d9162ded748e2e461cf3a184ff8c8a561b8ddf252c5e101c3334c4e032,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CALENDAR_CALC,CALENDAR_CALC,GEB,fold_0,728c5285e8eca39c722f44533bc4a3cc8306a87ed82c6e9faf6e15d1508a0e9a,fb86749e395670ae2b8a2fdecf9dfbf38b079eabad420f029cdc4d4fdba9ee20,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CALIBRATE,CALIBRATE,GEB,fold_2,79a17b66f3108920d2776c07758da728c15196037aad40c119c96d8fe957743f,cde469523d98989e814a771f7ec73195c22bc1bcab12bde76a9d30e661d84c9f,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CARG,CARG,GEB,fold_4,cf2f920d4512bbc4fbdf740ee4207bc14619399255dd71091734e4534c7bb6e8,a155bcb05158ba79e5e362d752bd0f7c48e5a47ba6e3a4cb041e03d0061ed1ca,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CASIN,CASIN,GEB,fold_5,166ad4e05ae86a0ee75bfabbc020940ba9d1b70e3c5c0e78fd832817cd9a5dde,9e6d7bdfd767a57ed0e22d8c2c9fc2c00168c671a69f791c00aa6aa4ebd174f8,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CASINH,CASINH,GEB,fold_6,52d6119690ac368084bad302ce459b7e04d4ef924bbb3446e2e4a6c4fe858401,41b31af69cbdd0396ca94a56073fa3939c756ae05932a6e70dcbc5f04bfa37e0,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CATAN,CATAN,GEB,fold_7,3c538085c4e2de712f36d0a2d6614777327e33e610ffa106b0c2eea32de13cb0,fc5dd50cf45d93f2c38fef930c0e69e8a68240516cc77b9c745489de91598719,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CATANH,CATANH,GEB,fold_8,8cb9cf9bf2836cbbdc01cadb6e073188d9c1e5903b0f9d8b699620714df38c95,19866bef81a38979bae15b04bd14b9d6bdb6bbee564fe7879401708ac098c97e,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CAUCHY,CAUCHY,GEB,fold_9,4fb8a3d262483c9d9e05c3e88d05f73e099839eb4cb69bf8abac2910151e485d,13a491985f51e7e9d2971da20c2203418bc0b2146f87a4f3fe144fd98a63ebcb,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CAUCHYCD,CAUCHYCD,GEB,fold_0,a696c5f2135de6f06fe7d733cc5d576d894a9bad3fd7c600f7e14c758b55a573,018eb52c72e10da99647fe1673156b1a035f3ba8b8e05165ab8a30c76f978d9b,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CCON,CCON,GEB,fold_9,641e1922c5c888d6e2804cada0cbff89a2795c422642be07dd218d44aac03bf2,cc119e442567a5a2f4dac281f8c824f6ca4c5b0b2df3c3adec95abaf36eefb0a,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CCOS,CCOS,GEB,fold_0,94b9e08f79a39c0106371f8ae609a39cf21e2f4dc1e4b3b29465a75040552704,c4d7d7bea03080845d0dd595a70e09d55484991e8f41e91b3c248166a607c1fb,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CCOSH,CCOSH,GEB,fold_1,f88f467af21205c9ded8ee78673f34161cc7ce78368bcb4195ba83df5bcf75ba,7e5aa379627d5b41cba764da04abd0a79dc0fd0fbedac6132e0e7d783c02d90c,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CDIV,CDIV,GEB,fold_2,5528e061b9b51ac6f56a36cf1cb295e103bf7ecad39bf13083690b33e002879b,c9c1a8e61b86d2e17e41f6dd38e6edc57969c3eb43609e0ca1a9c494e63803e5,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CEIL,CEIL,GEB,fold_1,6a7f493c5c941ebd0b5daa0c3e40f8197ac06238fa918db7544f0479a2932b1f,12df5a64740d8d4af088b5b43bd3d28099a21061f8b4fe40fdeb85aabf5755ba,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CEIL2,CEIL2,GEB,fold_2,b8e1a388bb57d635de5f5f37be4d5176421aa9a83c5421be0f89337beb7cc746,372cd418a00f663ecbb6cba8a436d9be0c411022701dbb082dc8aacc27e6fbe2,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CEXP,CEXP,GEB,fold_3,6d6aa231f0e8461242ae8828533d1aad8e0951054bbff45bdc29d2b0cd57568b,263694f75034131afe6e170cdf927f50c46adf376b9dd39bf989672122051333,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CHARNAME,CHARNAME,GEB,fold_3,bd74c1ac93817aca0377c7bd5f0dfb02fd8f48fd4bf898c5b86bf5ae21d3fca4,c62e0b40c81e2f7bf57fa727b1cb46f46c5f2fb1abab91d9900dd2559534f312,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CHECK_PARITY,CHECK_PARITY,GEB,fold_7,6c2f92a76440e3f3ff188f782661c186ffafefd504195f2d592d2843fbccf780,fac31591996dc0d11f84d680dc211533862ba176ebfda4b7c8a24b7015ffc911,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CHR_TO_STRING,CHR_TO_STRING,GEB,fold_4,fff71803e0705ac7641cdc0a0c518db721d4ed3dea50f83a77df2d3690675793,5acd974153aea80b5e7b91d3840eb8c5976c9ca44ef48d9893f4ed5aa70bf1af,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CINV,CINV,GEB,fold_4,80d72c4ac157f386a577965a5e0933158fa33170bbc6f6cb2a059efb99924b73,5900928b05bc7b9a777b60d17b4405dea1bbfef9d4fd243dbfafc01d51298eb7,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CIRCLE_A,CIRCLE_A,GEB,fold_0,6dc098c9771a718154e95bb6ebfd64eb07d302d4ddf872a340a0528205aed21a,005f0ffaa8280acd918668d7b68e4b482a6263b3b4c6e168968805e28938c713,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CIRCLE_C,CIRCLE_C,GEB,fold_1,e5a748e892c70a0918f6b783d9e8008a1f51940b57f915beeb0a12cccd9ddf33,eaf9377bfaaa69bda9aa9f2fb2d1c2a2e536593b8cd05ee9234af4a26e9f091a,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CIRCLE_SEG,CIRCLE_SEG,GEB,fold_2,61ada1da8d337ce45b04ab4a94e4744d97e9a3f7e16626ced2021841e5095541,86600a69a9fe8274e3bb8194887deb6fc81ca1aef76e2ef82a07e627f41dfb3d,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CLEAN,CLEAN,GEB,fold_5,2187b087d2e1f6109229fde854b0dc49006e867f021d18b3330d51ffecc6a717,c105c5a9870e1572f0f2e681723a8be156f95a9c39fa771c1e4bdb45510cd7c1,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CLICK_CNT,CLICK_CNT,GEB,fold_2,9b305edd35c15b6cc26c0eea26583b7607faafe7f69efb5f4558cac7824150d8,c1635891f2e4e09b20f74b1341858055909adf9998b989016462bb647f21e633,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CLICK_DEC,CLICK_DEC,GEB,fold_3,017b6d14bdcea658bb8a95d21cc84b8c110a2bfcdeffa669eb206d41b0b1435c,00d4c7be09ac637fe373116376cb0ae569771b24c10bd250736590c11431c036,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CLK_DIV,CLK_DIV,GEB,fold_4,d21b73c616608cf04137231ffbf84d03320b5fa842519af830e2418715ae53e3,6376fa6c85485f61813a5364a603771146266e46babb56e22a36aa315fb22b96,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CLK_N,CLK_N,GEB,fold_5,00a5ad6937707b88c66a965dc0ba59224f970c163a2d4dff8ae04d4f2b24f9e7,67a9b38d33c9f3c011fa0c570a78fd41adc10c87cd2b8e34e2f1c86a8fe46e1b,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CLK_PRG,CLK_PRG,GEB,fold_6,24c5f06922a77b7c6ff762dbdd061abe17554f12f503117c8bb8ef176d396ab2,f6b352341e8949ec54a2385f5e57a3b919b15da7c299f505d845182fc13d15d5,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CLK_PULSE,CLK_PULSE,GEB,fold_7,2699054f3104c281078edbe34bca4b58e7e65f12233260b38408224fcd6ee5c5,fc44360c05daa7f295d9b0a05ae8f18768460db1a240c4faf14b9639e7595b18,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CLOG,CLOG,GEB,fold_5,dc48ca84f9f278c500a96bc06d86d031d99095eaa0ec7ab0c86327ba6cb634f7,f7040a318dfd0ab37f6f476e9d041da0fec3309b420fb2e0e2cebbffac05bfee,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CMP,CMP,GEB,fold_3,b15f993508f485b658ff23e31a6a0117a9da06c8a72803f44f700ceea2d55a08,6404bb3f2f8d9546c3cbe80411d0cda1d0262c9876bf9c489ad28d2affc488e1,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CMUL,CMUL,GEB,fold_6,a53ac3e93d43b95a7b101fbab78ab015d0070cf5f63a8fca2eb9e60fd0a3b0bf,37b90fd1b0beac065e40e2d750f79c4fe896e10e60a82310c224fcd292190d9d,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CONE_V,CONE_V,GEB,fold_3,91ad2e62250d70ae18bb4dec658558542ef174b33a225fa47db9a062696631f3,ad8a21857465c387d31c5cc02c4998ee2a56996bb79fa571d884d764d290fd09,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CONTROL_SET1,CONTROL_SET1,GEB,fold_1,931ea24fabfa135e493e47373a15ff7e3668e6d7544da5a423dccd12cd659e28,200b6723837f822ceef191eaf64168c688788fc49fd43e52952c31e26105bf04,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CONTROL_SET2,CONTROL_SET2,GEB,fold_2,ff9a4d3509dfd244963fad965551aa192fd4c33e7ef72602e2aa28ab607af79c,9761c4d9a58bd66d15567cd39d45a8f87a29ef8e5e67ceed65c7a9bee4648571,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_COSH,COSH,GEB,fold_4,f4df0c1f5f86e7cbb06382655a7def5529f6f302187fed60a59335fcd291e5e7,ffd922b5ede017853294afeb1260e97fceb58c8e107cc9682aa20b819105d5d4,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_COTH,COTH,GEB,fold_5,44a9fdc93c55d007ae55ead9061b87e4dc520443dc9cf711d70013daf9a6f70e,b1e5024e84d96a14de3fa65314df1fab84beb40dad2fb087a9dc9cc3327c10e9,False,False,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_COUNT_BR,COUNT_BR,GEB,fold_0,b69f0646d1e43c30977f24f88a0dc74e8309315f3a926d4fbc473b7d94237944,c2ef8751726deef549019c986a6891a0b6e26c92aa385bac68365f5e76038837,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_COUNT_DR,COUNT_DR,GEB,fold_1,f43dfc21f84b222c3b5cd36407266c53fae91bcf1a16d63a6a5f78f00ba0a25a,2d131a70c471652912bcbaaa4e78de485f233204a3ded2a9205848f8455a68a4,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_COUNT_SUBSTRING,COUNT_SUBSTRING,GEB,fold_6,c7dd58989bdf21a8b12e4c94fd0fac1fa8686f243e6f42814085432da75fc76e,afa542b9a13f60227099126a96c7321a1e6164a8b59173e40ca235e4abd8ed17,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CPOL,CPOL,GEB,fold_7,3a0050d31a84be257100a95391ca1c378bbd24bd95340be97ac4a22858a5b7be,3834ce445e9a88a7acfa8d8781eccadf9b9695aca9e7279887de4de23126baa0,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CPOW,CPOW,GEB,fold_8,9fe80262a5738674b090804757c41ebd80957429fa225206452ea29b5dacb07f,e2597615852432f8b96bbb07cb733f4fdb313956b570ae003de41783f0a9c63e,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CRC_GEN,CRC_GEN,GEB,fold_8,17ed0b31c4bb8b49fd3ed6d33d87181bba409754a030ee940a23000df66be679,0b909506e3209f7c33ae87c0b1f3cc7e7ed51cd04229789188b60a1c301a81b4,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CSET,CSET,GEB,fold_9,d02ea60fdae4b33a6f5fe022cb5127089e2b857bebb1e480bfa847792b85b8b0,4b922a0fb046a981c7d71c61f2d12d9f350322121a3863937765b767a77892e4,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CSIN,CSIN,GEB,fold_0,83b43956c710e50cfdfc7bf98f7e8324db7c07a06a49fbb2735f94d691300b07,93c4ca9c10bb51f8525e19076652bf107a1e91ce787f39390103cfcff150193e,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CSINH,CSINH,GEB,fold_1,cf3e7d28036b74f997413edce0cb027e4d7eb067804344014a2eb4bc05f34620,cdfb28e49fe59a03a53a98c8aa6ae428aa34bbc3c169b296d25cb92f5be618f4,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
geb_CSQRT,CSQRT,GEB,fold_2,04ffb0baa6dc6d3412898249c503cb7f2bcd260031d4c06d1bc331d4bab4e242,66a11bf33e9dc06ca9c1336d4c9f46b512f2af9673f2fd160922f2c5505f4d6c,True,True,True,TP,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
